TITLE = "Eigenvalue: C3D20_ne1"
VARIABLES= "U1"           "U2"           "U3"

 -1.0000E+00  4.4637E-02  0.0000E+00
 -1.0000E+00 -1.0000E+00  1.4212E+00
  8.2309E-01  1.2210E+00  1.5561E+00
  2.9935E-01 -1.0000E+00  2.0783E+00
  4.8665E-03  9.5503E-01  0.0000E+00
 -4.6556E-01 -1.0000E+00  0.0000E+00
 ZONE T="Modal 6"  F=FEPOINT N=  20 E=  1 ET=BRICK C=BLUE D=(FECONNECT)
 -1.0000E+00 -1.0000E+00  1.9451E+00
 -1.0000E+00  1.2225E+00  2.2224E+00
 -1.0000E+00 -1.0000E+00  0.0000E+00
 -1.0000E+00  9.4524E-01  0.0000E+00
  1.2204E+00 -1.0000E+00  2.2240E+00
  1.4242E+00  1.4243E+00  2.4228E+00
  9.4727E-01 -1.0000E+00  0.0000E+00
  1.2201E+00  1.2239E+00  0.0000E+00
  1.1229E+00 -1.0000E+00  1.2374E+00
  1.1227E+00  2.3705E-01  0.0000E+00
  1.3514E+00  1.3532E+00  1.3151E+00
  1.3517E+00  3.1601E-01  2.3529E+00
 -1.0000E+00  2.3646E-01  2.1224E+00
 -1.0000E+00  1.1225E+00  1.2364E+00
 -1.0000E+00  1.3569E-01  0.0000E+00
 -1.0000E+00 -1.0000E+00  1.1358E+00
  3.1588E-01  1.3531E+00  2.3524E+00
  2.3518E-01 -1.0000E+00  2.1224E+00
  2.3482E-01  1.1223E+00  0.0000E+00
  1.3791E-01 -1.0000E+00  0.0000E+00
