TITLE = "Example : Job-C3D8-cantilever-beam-rho7800-dyna"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             42   5.772245E-02  -1.111782E-01  -1.185647E-02   2.950965E-03  -4.533122E-04  -9.177724E-04   2.329970E-07  -2.452758E-05  -8.323141E-08   6.681030E+02   1.181813E+02   4.315308E+01   1.881899E-02  -1.981074E+00  -6.722537E-03
             43  -5.925140E-02  -1.091045E-01  -1.631987E-02  -3.028662E-03   4.794194E-04   8.927117E-04   6.805703E-07   2.448532E-04   8.014062E-08  -6.899406E+02  -1.232504E+02  -5.648784E+01   5.496914E-02   1.977661E+01   6.472896E-03
             44  -3.842130E-03  -1.067074E-01  -1.215475E-02  -1.955937E-04   6.230394E-05   1.069068E-05  -4.253524E-07   2.206060E-04   3.246476E-08  -4.644927E+01  -4.788874E+00  -1.312640E+01  -3.435539E-02   1.781817E+01   2.622154E-03
             45   5.156670E-02  -1.084815E-01  -7.499322E-03   2.637287E-03  -3.548115E-04  -8.714288E-04   6.892725E-07   1.958708E-04   5.839591E-08   5.969771E+02   1.136381E+02   3.018450E+01   5.567201E-02   1.582033E+01   4.716592E-03
             46  -5.892841E-02  -1.706157E-01  -1.479897E-02  -2.397688E-03   2.841897E-04   7.999273E-04  -2.068268E-07  -1.961414E-04   8.749554E-08  -5.464630E+02  -1.132366E+02  -2.992514E+01  -1.670524E-02  -1.584219E+01   7.066948E-03
             47   1.063932E-02  -1.691948E-01  -1.945514E-02   4.337440E-04  -1.337176E-04  -8.215597E-05  -1.044623E-07  -2.206398E-04  -3.771226E-09   9.646217E+01   4.795296E+00   1.312449E+01  -8.437342E-03  -1.782091E+01  -3.045990E-04
             48   8.020721E-02  -1.719529E-01  -2.362119E-02   3.265127E-03  -5.516250E-04  -9.642202E-04  -2.344730E-07  -2.451344E-04  -1.548356E-07   7.393759E+02   1.228236E+02   5.617360E+01  -1.893821E-02  -1.979932E+01  -1.250596E-02
             49  -6.665925E-02  -1.733105E-01  -1.879861E-02  -2.712985E-03   3.821977E-04   8.464422E-04  -3.477910E-08   2.439394E-05   2.054687E-07  -6.180854E+02  -1.180944E+02  -4.310109E+01  -2.809081E-03   1.970280E+00   1.659555E-02
             50   2.909519E-03  -1.713995E-01  -1.904436E-02   1.189924E-04  -3.571357E-05  -3.571357E-05   1.563045E-09  -1.483668E-07  -9.398311E-09   2.498458E+01  -6.396239E-03  -6.396239E-03   1.262459E-04  -1.198348E-02  -7.590944E-04
             51   7.247814E-02  -1.736676E-01  -1.880009E-02   2.951198E-03  -4.536248E-04  -9.178562E-04  -4.749145E-08  -2.461521E-05  -1.652844E-07   6.681209E+02   1.181110E+02   4.311977E+01  -3.835848E-03  -1.988152E+00  -1.334989E-02
             52  -7.438962E-02  -1.715951E-01  -2.326339E-02  -3.028425E-03   4.803619E-04   8.929571E-04   7.060747E-09   2.450018E-04   8.669815E-08  -6.897296E+02  -1.229255E+02  -5.627555E+01   5.702911E-04   1.978860E+01   7.002543E-03
             53  -4.820438E-03  -1.691933E-01  -1.909800E-02  -1.955301E-04   6.230364E-05   1.072883E-05   2.662907E-07   2.204186E-04   8.941118E-09  -4.642669E+01  -4.776623E+00  -1.310794E+01   2.150810E-02   1.780304E+01   7.221672E-04
             54   6.474917E-02  -1.709720E-01  -1.444263E-02   2.637045E-03  -3.557546E-04  -8.714922E-04  -3.116314E-08   1.959824E-04  -8.816810E-08   5.967867E+02   1.133345E+02   3.002300E+01  -2.517023E-03   1.582935E+01  -7.121270E-03
             55  -7.091527E-02  -2.472642E-01  -2.331618E-02  -2.396779E-03   2.837755E-04   7.994480E-04  -5.483551E-08  -1.960147E-04   4.556918E-07  -5.463144E+02  -1.133017E+02  -3.000072E+01  -4.429022E-03  -1.583196E+01   3.680588E-02
             56   1.280823E-02  -2.458453E-01  -2.797152E-02   4.334398E-04  -1.337999E-04  -8.205499E-05  -2.037476E-07  -2.207340E-04  -1.973306E-07   9.637844E+01   4.747420E+00   1.310621E+01  -1.645654E-02  -1.782851E+01  -1.593824E-02
             57   9.653123E-02  -2.486022E-01  -3.213829E-02   3.264458E-03  -5.513752E-04  -9.640945E-04  -1.304344E-07  -2.452543E-04  -1.455641E-07   7.392322E+02   1.228284E+02   5.615834E+01  -1.053509E-02  -1.980900E+01  -1.175710E-02
             58  -8.022364E-02  -2.499594E-01  -2.731342E-02  -2.713376E-03   3.820707E-04   8.462699E-04  -1.882071E-08   2.414695E-05   2.198981E-07  -6.182323E+02  -1.181986E+02  -4.321260E+01  -1.520134E-03   1.950330E+00   1.776100E-02
             59   3.504186E-03  -2.480490E-01  -2.756125E-02   1.197745E-04  -3.570350E-05  -3.570350E-05  -6.048570E-08  -4.397956E-07  -5.692313E-08   2.520808E+01   9.241428E-02   9.241428E-02  -4.885383E-03  -3.552195E-02  -4.597638E-03
             60   8.723444E-02  -2.503164E-01  -2.731782E-02   2.950908E-03  -4.534777E-04  -9.179261E-04  -1.910127E-07  -2.469979E-05  -1.947381E-07   6.680481E+02   1.181089E+02   4.308260E+01  -1.542795E-02  -1.994983E+00  -1.572885E-02
             61  -8.953565E-02  -2.482428E-01  -3.177888E-02  -3.029710E-03   4.803726E-04   8.930919E-04   1.421855E-07   2.447791E-04   1.270558E-07  -6.900752E+02  -1.230619E+02  -5.639181E+01   1.148421E-02   1.977062E+01   1.026220E-02
             62  -5.797431E-03  -2.458409E-01  -2.761449E-02  -1.959081E-04   6.214372E-05   1.064799E-05   2.108887E-07   2.201811E-04  -2.513861E-08  -4.656271E+01  -4.877420E+00  -1.319596E+01   1.703332E-02   1.778386E+01  -2.030426E-03
             63   7.793716E-02  -2.476213E-01  -2.295903E-02   2.638162E-03  -3.560851E-04  -8.717577E-04   4.778988E-07   1.960378E-04  -7.704247E-08   5.970301E+02   1.133441E+02   3.004316E+01   3.859952E-02   1.583382E+01  -6.222661E-03
             64  -8.289620E-02  -3.380638E-01  -3.340659E-02  -2.409892E-03   2.836942E-04   8.016004E-04   1.880011E-06  -1.957900E-04  -2.245084E-06  -5.497704E+02  -1.146526E+02  -3.099079E+01   1.518470E-01  -1.581381E+01  -1.813337E-01
             65   1.497372E-02  -3.366453E-01  -3.806717E-02   4.384611E-04  -1.337687E-04  -8.320329E-05   3.222979E-06  -2.192124E-04   8.683458E-07   9.766259E+01   5.225475E+00   1.339373E+01   2.603176E-01  -1.770561E+01   7.013562E-02
             66   1.128518E-01  -3.394015E-01  -4.221769E-02   3.267359E-03  -5.512316E-04  -9.639260E-04   6.249338E-07  -2.420086E-04   6.280159E-07   7.400900E+02   1.232408E+02   5.657477E+01   5.047542E-02  -1.954685E+01   5.072436E-02
