TITLE = "Example : Job-27"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             24   0.000000E+00   0.000000E+00   0.000000E+00   9.084009E-04   1.656257E-20   8.453649E-21  -5.709530E-05  -2.053463E-20   2.354320E-04   2.567979E+02   1.100563E+02   1.100563E+02  -4.611543E+00  -1.245981E-15   1.901566E+01
             25   0.000000E+00   0.000000E+00   0.000000E+00   1.839430E-03  -1.148613E-19  -1.115686E-19  -3.052003E-04  -4.052992E-20   4.664244E-04   5.199927E+02   2.228540E+02   2.228540E+02  -2.465079E+01  -4.293076E-15   3.767274E+01
             26  -4.598574E-03  -1.526001E-03   2.332122E-03  -1.838930E-03   4.962100E-04   5.516145E-04   1.648974E-05  -8.654025E-05   1.982675E-04  -3.929034E+02  -1.568848E+01  -6.738505E+00   1.331864E+00  -6.989789E+00   1.601391E+01
             27  -2.271002E-03  -2.854765E-04   1.177160E-03  -9.275519E-04   3.195313E-04   2.786570E-04   1.151398E-04  -9.266524E-05   7.577267E-05  -1.897390E+02   1.171292E+01   5.110142E+00   9.299756E+00  -7.484500E+00   6.120100E+00
             28  -2.104581E-17   7.165518E-05   2.547574E-18  -1.005073E-17   2.696953E-18   3.670500E-18   1.482118E-04  -9.376952E-05  -2.825592E-19  -2.073008E-12  -7.105427E-15   1.518785E-13   1.197095E+01  -7.573692E+00  -2.313281E-14
             29   2.271002E-03  -2.854765E-04  -1.177160E-03   9.275519E-04  -3.195313E-04  -2.786570E-04   1.151398E-04  -9.266524E-05  -7.577267E-05   1.897390E+02  -1.171292E+01  -5.110142E+00   9.299756E+00  -7.484500E+00  -6.120100E+00
             30   4.598574E-03  -1.526001E-03  -2.332122E-03   1.838930E-03  -4.962100E-04  -5.516145E-04   1.648974E-05  -8.654025E-05  -1.982675E-04   3.929034E+02   1.568848E+01   6.738505E+00   1.331864E+00  -6.989789E+00  -1.601391E+01
             31  -4.203037E-03  -2.248262E-03   9.530858E-04  -1.801903E-03   5.040204E-04   4.664244E-04  -1.026389E-04  -1.175737E-06   1.063517E-04  -3.918111E+02  -1.931569E+01  -2.538889E+01  -8.290063E+00  -9.496337E-02   8.589947E+00
             32  -1.952294E-03  -9.882114E-04   4.805175E-04  -8.964964E-04   3.223211E-04   2.354320E-04  -2.118365E-05  -9.525928E-06   3.758731E-05  -1.858587E+02   1.102720E+01  -3.008736E+00  -1.710987E+00  -7.694019E-01   3.035898E+00
             33  -2.735745E-17  -6.366571E-04  -6.734863E-18  -1.249281E-17   2.913793E-18   3.536024E-18  -1.038956E-05  -1.001996E-05  -1.325449E-18  -2.770228E-12  -2.708944E-13  -1.705303E-13  -8.391565E-01  -8.093041E-01  -1.070772E-13
             34   1.952294E-03  -9.882114E-04  -4.805175E-04   8.964964E-04  -3.223211E-04  -2.354320E-04  -2.118365E-05  -9.525928E-06  -3.758731E-05   1.858587E+02  -1.102720E+01   3.008736E+00  -1.710987E+00  -7.694019E-01  -3.035898E+00
             35   4.203037E-03  -2.248262E-03  -9.530858E-04   1.801903E-03  -5.040204E-04  -4.664244E-04  -1.026389E-04  -1.175737E-06  -1.063517E-04   3.918111E+02   1.931569E+01   2.538889E+01  -8.290063E+00  -9.496337E-02  -8.589947E+00
             36  -4.278502E-03  -2.459381E-03   8.687452E-17  -1.792653E-03   5.264311E-04   3.812343E-04  -1.159548E-04  -4.319868E-19   2.215161E-17  -3.968019E+02  -2.218073E+01  -4.563558E+01  -9.365582E+00  -3.508305E-14   1.788847E-12
             37  -1.940539E-03  -1.143303E-03   3.466762E-17  -8.842763E-04   3.340401E-04   1.922070E-04  -4.379158E-05  -7.470831E-19   7.162775E-18  -1.862213E+02   1.058371E+01  -1.232779E+01  -3.537013E+00  -6.095124E-14   5.783568E-13
             38  -3.235226E-17  -7.891802E-04  -1.501356E-17  -1.420298E-17   3.618525E-18   3.487043E-18  -4.171608E-05  -2.075231E-19  -2.774969E-18  -3.165024E-12  -2.806644E-13  -3.024248E-13  -3.369375E+00  -1.648681E-14  -2.241192E-13
