TITLE = "Example : Job-real_large_freq_element384"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             62   1.346745E-01   2.018125E-03  -2.494550E-04  -4.220102E-05   1.495265E-05   1.164771E-05  -4.654481E-06   1.650569E-06   5.836720E-06  -2.985315E+00   1.801193E-01  -2.923478E-03  -1.288933E-01   4.570806E-02   1.616322E-01
             63   1.335346E-01  -1.846517E-03   1.401671E-04   6.124846E-06  -9.134720E-07  -5.173561E-06   3.086086E-06  -1.930814E-06  -1.232442E-06   3.407929E-01  -4.902164E-02  -2.849650E-01   8.546085E-02  -5.346869E-02  -3.412915E-02
             64   1.334167E-01  -1.840224E-03   8.778376E-05  -2.022194E-06  -1.288571E-06   7.195500E-07   3.428445E-07   2.141996E-06  -5.431953E-06  -7.498245E-01  -4.636538E-01  -2.879967E-01  -2.881716E-03   9.079254E-02  -2.224412E-01
             65   1.360812E-01   2.403666E-03   5.862401E-05  -3.503796E-08  -5.977471E-09   1.684852E-07   7.245110E-08   8.970705E-08   5.443970E-08   4.880889E-03   9.318185E-03   3.213651E-02   2.538523E-03   3.927113E-03   2.104928E-03
             66   1.360814E-01  -2.361837E-03  -5.562936E-05   2.999660E-08   5.451413E-09  -1.548090E-07   6.910083E-08  -8.408638E-08   5.300152E-08  -4.839593E-03  -8.656343E-03  -2.956519E-02   2.422108E-03  -3.669807E-03   2.059537E-03
             67   1.351782E-01  -2.361636E-03  -1.045395E-04   2.319657E-08  -1.656802E-08  -2.785164E-08   1.038589E-07   3.439140E-08   1.112495E-09   1.998389E-04  -3.408187E-03  -6.357536E-03   3.913196E-03   1.655235E-03  -2.674920E-04
             68   1.338191E-01  -2.362118E-03  -1.824699E-04  -3.261863E-08   3.277219E-08   3.893400E-08   9.387020E-08   4.430900E-08  -5.536482E-09   1.235204E-04   6.163828E-03   9.357505E-03   3.482102E-03   2.212672E-03   6.961400E-05
             69   1.329161E-01  -2.362461E-03  -2.300029E-04  -3.115556E-08  -6.359269E-09   1.517361E-07   6.325165E-08  -7.929084E-08  -4.775325E-08   4.405861E-03   8.302488E-03   2.905108E-02   2.198536E-03  -3.443801E-03  -1.847034E-03
             70   1.351780E-01   2.403585E-03   1.062913E-04  -2.170126E-08   5.994404E-09   3.069877E-08   1.086303E-07  -3.064946E-08  -2.916144E-09  -4.064319E-04   2.217748E-03   6.520949E-03   4.121383E-03  -1.455364E-03  -4.580015E-04
             71   1.338189E-01   2.404687E-03   1.809258E-04   3.530473E-08  -4.344404E-08  -3.860501E-08   8.854198E-08  -4.883744E-08  -9.224634E-09  -3.444093E-04  -7.524601E-03  -9.737174E-03   3.249573E-03  -2.461309E-03  -9.858704E-05
             72   1.329159E-01   2.405143E-03   2.253051E-04   2.799513E-08   6.184157E-09  -1.417342E-07   5.982910E-08   7.448547E-08  -4.584507E-08  -4.269078E-03  -7.765157E-03  -2.716716E-02   2.074446E-03   3.220368E-03  -1.781343E-03
             73   1.360998E-01  -2.393508E-03  -5.664540E-05   2.374173E-08   1.365520E-08  -1.714156E-08  -6.359953E-08  -4.686980E-09   8.311814E-09   1.919107E-03   1.824232E-03  -7.025748E-04  -2.251338E-03  -2.354880E-04   2.728669E-04
             74   1.352043E-01  -2.394564E-03  -1.047647E-04  -9.625422E-09   2.992687E-08  -1.704161E-08  -1.397902E-07   2.153432E-08   1.959147E-09  -7.023475E-04   2.468873E-03  -1.284974E-03  -5.077970E-03   7.931611E-04   5.372841E-05
             75   1.338646E-01  -2.394343E-03  -1.821590E-04   1.157113E-08  -4.012435E-08   2.258414E-08  -1.336514E-07   2.052677E-08  -1.107199E-09   8.072184E-04  -3.337165E-03   1.646227E-03  -4.845756E-03   7.592572E-04  -1.846598E-05
             76   1.329688E-01  -2.393202E-03  -2.290562E-04  -2.111275E-08  -1.269899E-08   1.464627E-08  -5.929758E-08  -5.460084E-09  -5.772988E-09  -1.603575E-03  -1.666660E-03   5.787572E-04  -2.101659E-03  -2.599525E-04  -1.751137E-04
             77   1.329689E-01   2.433760E-03   2.244167E-04   2.047984E-08   1.269863E-08  -1.387070E-08  -5.721298E-08   6.220748E-09  -6.113116E-09   1.639261E-03   1.710945E-03  -4.721683E-04  -2.025650E-03   2.858361E-04  -1.912498E-04
             78   1.360999E-01   2.434535E-03   5.970552E-05  -2.375155E-08  -1.340914E-08   1.751009E-08  -6.536396E-08   3.826771E-09   7.082825E-09  -1.756594E-03  -1.709871E-03   8.248852E-04  -2.317586E-03   2.061223E-04   2.204160E-04
             79   1.352045E-01   2.435513E-03   1.064799E-04   9.312608E-09  -2.277354E-08   1.319672E-08  -1.424234E-07  -2.187541E-08   1.173606E-09   8.982062E-04  -1.735552E-03   1.154247E-03  -5.177200E-03  -8.028641E-04   2.422247E-05
             80   1.338648E-01   2.434975E-03   1.805729E-04  -1.219511E-08   4.739481E-08  -2.646504E-08  -1.304400E-07  -2.010274E-08  -1.670438E-09  -6.761815E-04   4.053444E-03  -1.805348E-03  -4.724541E-03  -7.461472E-04  -3.935982E-05
             81   1.327658E-01   2.495153E-03   2.398400E-04   1.521276E-08   5.623107E-10  -9.003869E-09  -9.130987E-10   7.842191E-09  -5.417590E-09   1.123818E-03   3.124088E-04  -2.174103E-04  -2.528581E-05   2.171684E-04  -1.500256E-04
             82   1.329159E-01   2.495206E-03   2.330485E-04  -3.197329E-08   2.430375E-08  -2.462795E-08   7.784473E-09   2.863781E-08   4.157040E-08  -4.854669E-03   9.426148E-04  -2.759810E-03   3.140853E-04   8.972986E-04   1.623126E-03
             83   1.327659E-01   2.405235E-03   2.317395E-04   1.422500E-09  -1.895381E-08   1.650831E-10   7.235712E-09   3.493209E-08  -5.016126E-08  -6.425817E-04  -1.771116E-03  -7.122232E-04   2.003736E-04   9.673502E-04  -1.389081E-03
             84   1.329688E-01   2.523741E-03   2.324242E-04   3.291362E-08  -2.782801E-09  -1.913074E-08  -2.681016E-08  -5.709303E-10  -2.770109E-09   3.927913E-03   9.912422E-04  -5.616771E-04  -1.006091E-03   5.991615E-05  -1.230075E-04
             85   1.328189E-01   2.433717E-03   2.314008E-04   8.321079E-09   4.795079E-09  -3.403207E-08   6.733654E-09   1.356475E-08  -4.528134E-08  -4.079549E-04  -6.032410E-04  -2.753668E-03   1.864704E-04   3.756393E-04  -1.253945E-03
             86   1.328189E-01   2.523797E-03   2.395254E-04  -2.129559E-10  -1.127746E-08  -2.246139E-08  -1.504912E-09   1.078274E-08  -1.103515E-08  -1.422100E-03  -2.034903E-03  -2.654321E-03  -4.167447E-05   2.985990E-04  -3.055889E-04
             87   1.328484E-01   2.304713E-03   2.593414E-04   7.942610E-08   1.252945E-07  -6.387124E-07  -1.541085E-08   2.783680E-07   2.209537E-07  -2.391977E-02  -2.008545E-02  -1.102602E-01   3.365423E-04   1.004691E-02   5.710135E-03
             88   1.327098E-01   2.304858E-03   2.680918E-04   5.438159E-08  -6.903149E-08  -8.142495E-08  -1.694477E-08   4.628510E-08  -1.789454E-08  -9.788982E-04  -7.814084E-03  -8.500491E-03  -4.692397E-04   1.281741E-03  -4.955411E-04
             89   1.327095E-01   2.499681E-03   2.855963E-04   6.525771E-09   4.377168E-08  -5.228166E-08   1.199226E-08   1.005859E-07   1.125113E-07   2.790066E-04   2.341857E-03  -2.978020E-03   3.320933E-04   2.785455E-03   3.115698E-03
             90   1.328489E-01   2.500004E-03   2.739265E-04  -7.835619E-08   6.760771E-08  -7.671995E-09  -3.195357E-08  -8.189546E-08  -2.681950E-08  -5.104886E-03   2.979269E-03  -1.190069E-03  -8.848681E-04  -2.267874E-03  -7.426939E-04
             91   1.327624E-01   2.351467E-03   2.656577E-04   3.197913E-08  -8.111937E-08  -1.619833E-07  -3.573090E-08   8.690573E-08  -1.208376E-08  -6.998596E-03  -1.326251E-02  -1.774113E-02  -9.894710E-04   2.406620E-03  -3.346273E-04
             92   1.327621E-01   2.545732E-03   2.849331E-04   1.586291E-09   3.717516E-08  -1.404074E-08   4.291823E-08  -1.147258E-07  -7.633284E-08   1.114716E-03   3.085792E-03   2.492190E-04   1.188505E-03  -3.177023E-03  -2.113832E-03
             93   1.329009E-01   2.545977E-03   2.727564E-04  -7.322178E-08   5.046873E-08  -1.093403E-07  -3.517370E-08  -5.204496E-08   9.837862E-08  -9.542316E-03  -2.691764E-03  -1.154273E-02  -9.740409E-04  -1.441245E-03   2.724331E-03
             94   1.329008E-01   2.351090E-03   2.531390E-04   1.051630E-07  -2.033782E-09  -2.577891E-07  -6.659858E-08  -1.716146E-07  -1.304027E-07  -5.262477E-04  -1.090263E-02  -4.327948E-02  -2.028609E-03  -6.533198E-03  -4.731904E-03
             95   1.306327E-01   1.701213E-03   5.004686E-04   2.388627E-05  -3.679483E-07  -4.565887E-05  -8.127930E-07   1.551182E-05  -3.886523E-06   4.834165E-01  -2.115046E+00  -8.473098E+00   8.147425E-03   7.210796E-01  -3.761309E-01
             96   1.305677E-01   1.736838E-03   4.212630E-04  -6.056019E-07  -4.978159E-06   1.853655E-06  -2.434379E-06   4.554278E-06  -3.876614E-06  -1.884839E-01  -4.306563E-01  -5.227892E-02  -6.741358E-02   1.261185E-01  -1.073524E-01
             97   1.305376E-01   1.843766E-03   7.113899E-04   2.390463E-06   5.097666E-08  -4.416685E-06  -5.165758E-07   1.854719E-06   2.054507E-06   5.034622E-02  -7.922532E-02  -3.266650E-01  -1.430518E-02   5.136146E-02   5.689403E-02
             98   1.306121E-01   1.851171E-03   6.741299E-04  -1.144257E-06   2.871140E-06   1.576398E-07  -2.661817E-06   2.088492E-06   2.624688E-06   1.490595E-02   2.372972E-01   8.701100E-02  -7.371184E-02   5.783516E-02   7.268366E-02
             99   1.312119E-01   1.876253E-03   4.010834E-04  -2.279161E-06   8.491096E-07  -3.871616E-06  -9.226030E-07   6.113774E-06  -2.100759E-06  -3.464536E-01  -1.731955E-01  -4.346511E-01  -2.554901E-02   1.693045E-01  -5.817487E-02
            100   1.312186E-01   2.027638E-03   6.632289E-04   1.632286E-06   2.634166E-06  -3.994141E-07   8.856942E-07  -3.992822E-06  -4.007222E-06   2.510343E-01   3.065230E-01   1.385094E-01   2.452692E-02  -1.105705E-01  -1.109692E-01
            101   1.313326E-01   2.040348E-03   6.003028E-04  -8.108277E-07   1.765041E-06  -7.540350E-06  -4.461434E-07   8.155961E-07   4.038910E-06  -3.184853E-01  -1.758218E-01  -6.911973E-01  -1.235474E-02   2.258574E-02   1.118467E-01
            102   1.313061E-01   1.880829E-03   3.841305E-04  -8.391044E-06   8.392411E-08   6.220839E-06  -1.780628E-07  -2.147142E-06  -5.029006E-06  -1.147296E+00  -2.971214E-01   2.315777E-01   1.480969E-02  -8.071031E-02  -2.064783E-01
            103   1.328188E-01  -2.393159E-03  -2.365625E-04  -9.466428E-09  -4.774885E-09   3.643781E-08   7.226035E-09  -1.437597E-08  -4.687957E-08   3.977141E-04   6.575534E-04   2.940103E-03   2.001056E-04  -3.981039E-04  -1.298203E-03
            104   1.327660E-01  -2.362559E-03  -2.369305E-04  -1.783823E-09   2.034831E-08   3.680227E-10   7.670880E-09  -3.702012E-08  -5.214969E-08   6.876308E-04   1.913410E-03   8.068100E-04   2.124244E-04  -1.025173E-03  -1.444145E-03
            105   1.329011E-01   2.268081E-03   2.454994E-04   8.332070E-08   3.082051E-08  -1.444206E-07  -8.016793E-08  -5.850127E-08   5.240853E-08   3.152722E-03   5.343840E-04  -1.687519E-02  -2.671129E-03  -1.723692E-03   2.450072E-03
