TITLE = "Example : Job-real_large_freq_element384"
VARIABLES= "X"   "Y"   "Z" 

ZONE F=FEPOINT N =  3133 E =   384 ET=BRICK C=CYAN 
  8.3134E+01 -2.2502E+01  2.8000E+02
  8.3133E+01  2.2498E+01  8.0000E+01
  8.3132E+01 -2.2502E+01  8.0000E+01
  8.0132E+01 -2.2502E+01  8.0000E+01
  8.0133E+01  2.2498E+01  8.0000E+01
  8.3132E+01 -2.2502E+01  1.0000E+02
  8.0132E+01 -2.2502E+01  1.0000E+02
  8.0133E+01  2.2498E+01  1.0000E+02
  8.3133E+01  2.2498E+01  1.0000E+02
  8.3135E+01  2.2498E+01  1.8000E+02
  8.3134E+01 -2.2502E+01  1.8000E+02
  8.0134E+01 -2.2502E+01  1.8000E+02
  8.0135E+01  2.2498E+01  1.8000E+02
  8.3134E+01 -2.2502E+01  2.0000E+02
  8.0134E+01 -2.2502E+01  2.0000E+02
  8.0135E+01  2.2498E+01  2.0000E+02
  8.3135E+01  2.2498E+01  2.0000E+02
  8.0000E+01  5.2500E+01  0.0000E+00
  8.3000E+01  5.2500E+01  0.0000E+00
  8.3000E+01  2.2500E+01  0.0000E+00
  8.0000E+01  2.2500E+01  0.0000E+00
  8.3000E+01 -5.2500E+01  0.0000E+00
  8.0000E+01 -5.2500E+01  0.0000E+00
  8.0000E+01 -2.2500E+01  0.0000E+00
  8.3000E+01 -2.2500E+01  0.0000E+00
 -8.0000E+01  5.2500E+01  0.0000E+00
 -8.0000E+01  2.2500E+01  0.0000E+00
 -8.3000E+01  2.2500E+01  0.0000E+00
 -8.3000E+01  5.2500E+01  0.0000E+00
 -8.9867E+01 -5.7497E+01  2.8000E+02
 -8.9867E+01 -5.7497E+01  3.0000E+02
 -8.0000E+01 -2.2500E+01  0.0000E+00
 -8.3000E+01 -2.2500E+01  0.0000E+00
 -8.3000E+01 -5.2500E+01  0.0000E+00
 -8.0000E+01 -5.2500E+01  0.0000E+00
  6.0136E+01  5.2498E+01  1.8000E+02
  4.0136E+01  5.2499E+01  1.8000E+02
  2.0136E+01  5.2499E+01  1.8000E+02
  1.3579E-01  5.2500E+01  1.8000E+02
 -1.9864E+01  5.2501E+01  1.8000E+02
 -3.9864E+01  5.2501E+01  1.8000E+02
 -5.9864E+01  5.2502E+01  1.8000E+02
 -5.9864E+01  5.7502E+01  1.8000E+02
 -3.9864E+01  5.7501E+01  1.8000E+02
 -1.9864E+01  5.7501E+01  1.8000E+02
  1.3592E-01  5.7500E+01  1.8000E+02
  2.0136E+01  5.7499E+01  1.8000E+02
  4.0136E+01  5.7499E+01  1.8000E+02
  6.0136E+01  5.7498E+01  1.8000E+02
 -5.9864E+01  5.2502E+01  2.0000E+02
 -3.9864E+01  5.2501E+01  2.0000E+02
 -1.9864E+01  5.2501E+01  2.0000E+02
  1.3580E-01  5.2500E+01  2.0000E+02
  2.0136E+01  5.2499E+01  2.0000E+02
  4.0136E+01  5.2499E+01  2.0000E+02
  6.0136E+01  5.2498E+01  2.0000E+02
  6.0136E+01  5.7498E+01  2.0000E+02
  4.0136E+01  5.7499E+01  2.0000E+02
  2.0136E+01  5.7499E+01  2.0000E+02
  1.3594E-01  5.7500E+01  2.0000E+02
 -1.9864E+01  5.7501E+01  2.0000E+02
 -3.9864E+01  5.7501E+01  2.0000E+02
 -5.9864E+01  5.7502E+01  2.0000E+02
  6.0133E+01  5.2499E+01  8.0000E+01
  4.0133E+01  5.2499E+01  8.0000E+01
  2.0134E+01  5.2499E+01  8.0000E+01
  1.3360E-01  5.2500E+01  7.9999E+01
 -1.9866E+01  5.2500E+01  7.9999E+01
 -3.9866E+01  5.2501E+01  7.9999E+01
 -5.9867E+01  5.2501E+01  7.9999E+01
 -5.9867E+01  5.7501E+01  7.9999E+01
 -3.9866E+01  5.7501E+01  7.9999E+01
 -1.9866E+01  5.7500E+01  7.9999E+01
  1.3371E-01  5.7500E+01  7.9999E+01
  2.0134E+01  5.7499E+01  8.0000E+01
  4.0134E+01  5.7499E+01  8.0000E+01
  6.0133E+01  5.7499E+01  8.0000E+01
 -5.9866E+01  5.2501E+01  9.9999E+01
 -3.9866E+01  5.2501E+01  9.9999E+01
 -1.9867E+01  5.2500E+01  9.9999E+01
  1.3324E-01  5.2500E+01  9.9999E+01
  2.0133E+01  5.2500E+01  1.0000E+02
  4.0133E+01  5.2499E+01  1.0000E+02
  6.0133E+01  5.2499E+01  1.0000E+02
  6.0133E+01  5.7499E+01  1.0000E+02
  4.0133E+01  5.7499E+01  1.0000E+02
  2.0133E+01  5.7500E+01  1.0000E+02
  1.3336E-01  5.7500E+01  9.9999E+01
 -1.9867E+01  5.7501E+01  9.9999E+01
 -3.9866E+01  5.7501E+01  9.9999E+01
 -5.9866E+01  5.7502E+01  9.9999E+01
 -5.9864E+01  5.2502E+01  2.8000E+02
 -3.9864E+01  5.2501E+01  2.8000E+02
 -1.9864E+01  5.2501E+01  2.8000E+02
  1.3608E-01  5.2500E+01  2.8000E+02
  2.0136E+01  5.2499E+01  2.8000E+02
  4.0136E+01  5.2499E+01  2.8000E+02
  6.0136E+01  5.2498E+01  2.8000E+02
  8.0136E+01  3.7498E+01  2.8000E+02
  8.0134E+01 -2.3613E-03  2.8000E+02
  8.0133E+01 -3.7502E+01  2.8000E+02
  6.0133E+01 -5.2502E+01  2.8000E+02
  4.0133E+01 -5.2501E+01  2.8000E+02
  2.0133E+01 -5.2501E+01  2.8000E+02
  1.3291E-01 -5.2500E+01  2.8000E+02
 -1.9867E+01 -5.2499E+01  2.8000E+02
 -3.9867E+01 -5.2499E+01  2.8000E+02
 -5.9867E+01 -5.2498E+01  2.8000E+02
 -7.9864E+01  3.7502E+01  2.8000E+02
 -7.9866E+01  2.4036E-03  2.8000E+02
 -7.9867E+01 -3.7498E+01  2.8000E+02
  6.0136E+01  5.2498E+01  3.0000E+02
  4.0136E+01  5.2499E+01  3.0000E+02
  2.0136E+01  5.2499E+01  3.0000E+02
  1.3610E-01  5.2500E+01  3.0000E+02
 -1.9864E+01  5.2501E+01  3.0000E+02
 -3.9864E+01  5.2501E+01  3.0000E+02
 -5.9864E+01  5.2502E+01  3.0000E+02
  8.0136E+01  3.7498E+01  3.0000E+02
  8.0135E+01 -2.3949E-03  3.0000E+02
  8.0133E+01 -3.7502E+01  3.0000E+02
 -5.9867E+01 -5.2498E+01  3.0000E+02
 -3.9867E+01 -5.2499E+01  3.0000E+02
 -1.9867E+01 -5.2499E+01  3.0000E+02
  1.3297E-01 -5.2500E+01  3.0000E+02
  2.0133E+01 -5.2501E+01  3.0000E+02
  4.0133E+01 -5.2501E+01  3.0000E+02
  6.0133E+01 -5.2502E+01  3.0000E+02
 -7.9864E+01  3.7502E+01  3.0000E+02
 -7.9865E+01  2.4357E-03  3.0000E+02
 -7.9867E+01 -3.7498E+01  3.0000E+02
 -5.9867E+01 -5.7498E+01  3.0000E+02
 -3.9867E+01 -5.7499E+01  3.0000E+02
 -1.9867E+01 -5.7499E+01  3.0000E+02
  1.3282E-01 -5.7500E+01  3.0000E+02
  2.0133E+01 -5.7501E+01  3.0000E+02
  4.0133E+01 -5.7501E+01  3.0000E+02
  6.0133E+01 -5.7502E+01  3.0000E+02
  6.0133E+01 -5.7502E+01  2.8000E+02
  4.0133E+01 -5.7501E+01  2.8000E+02
  2.0133E+01 -5.7501E+01  2.8000E+02
  1.3276E-01 -5.7500E+01  2.8000E+02
 -1.9867E+01 -5.7499E+01  2.8000E+02
 -3.9867E+01 -5.7499E+01  2.8000E+02
 -5.9867E+01 -5.7498E+01  2.8000E+02
 -5.9867E+01 -5.7498E+01  2.0000E+02
 -3.9867E+01 -5.7499E+01  2.0000E+02
 -1.9867E+01 -5.7499E+01  2.0000E+02
  1.3276E-01 -5.7500E+01  2.0000E+02
  2.0133E+01 -5.7501E+01  2.0000E+02
  4.0133E+01 -5.7501E+01  2.0000E+02
  6.0133E+01 -5.7502E+01  2.0000E+02
  6.0133E+01 -5.2502E+01  2.0000E+02
  4.0133E+01 -5.2501E+01  2.0000E+02
  2.0133E+01 -5.2501E+01  2.0000E+02
  1.3290E-01 -5.2500E+01  2.0000E+02
 -1.9867E+01 -5.2499E+01  2.0000E+02
 -3.9867E+01 -5.2499E+01  2.0000E+02
 -5.9867E+01 -5.2498E+01  2.0000E+02
  6.0133E+01 -5.7502E+01  1.8000E+02
  4.0133E+01 -5.7501E+01  1.8000E+02
  2.0133E+01 -5.7501E+01  1.8000E+02
  1.3271E-01 -5.7500E+01  1.8000E+02
 -1.9867E+01 -5.7499E+01  1.8000E+02
 -3.9867E+01 -5.7499E+01  1.8000E+02
 -5.9867E+01 -5.7498E+01  1.8000E+02
 -5.9867E+01 -5.2498E+01  1.8000E+02
 -3.9867E+01 -5.2499E+01  1.8000E+02
 -1.9867E+01 -5.2499E+01  1.8000E+02
  1.3285E-01 -5.2500E+01  1.8000E+02
  2.0133E+01 -5.2501E+01  1.8000E+02
  4.0133E+01 -5.2501E+01  1.8000E+02
  6.0133E+01 -5.2502E+01  1.8000E+02
 -5.9869E+01 -5.7499E+01  1.0000E+02
 -3.9869E+01 -5.7499E+01  9.9999E+01
 -1.9869E+01 -5.7500E+01  9.9999E+01
  1.3084E-01 -5.7500E+01  1.0000E+02
  2.0131E+01 -5.7500E+01  1.0000E+02
  4.0131E+01 -5.7501E+01  1.0000E+02
  6.0131E+01 -5.7501E+01  1.0000E+02
  6.0131E+01 -5.2501E+01  1.0000E+02
  4.0131E+01 -5.2501E+01  1.0000E+02
  2.0131E+01 -5.2500E+01  1.0000E+02
  1.3095E-01 -5.2500E+01  1.0000E+02
 -1.9869E+01 -5.2500E+01  9.9999E+01
 -3.9869E+01 -5.2499E+01  9.9999E+01
 -5.9869E+01 -5.2499E+01  1.0000E+02
  6.0131E+01 -5.7501E+01  8.0000E+01
  4.0131E+01 -5.7501E+01  8.0000E+01
  2.0131E+01 -5.7501E+01  8.0000E+01
  1.3102E-01 -5.7500E+01  8.0000E+01
 -1.9869E+01 -5.7500E+01  7.9999E+01
 -3.9869E+01 -5.7499E+01  7.9999E+01
 -5.9869E+01 -5.7499E+01  8.0000E+01
 -5.9869E+01 -5.2499E+01  8.0000E+01
 -3.9869E+01 -5.2499E+01  7.9999E+01
 -1.9869E+01 -5.2500E+01  7.9999E+01
  1.3113E-01 -5.2500E+01  8.0000E+01
  2.0131E+01 -5.2501E+01  8.0000E+01
  4.0131E+01 -5.2501E+01  8.0000E+01
  6.0131E+01 -5.2501E+01  8.0000E+01
 -8.9864E+01  3.5003E+01  3.0000E+02
 -8.9865E+01  1.7503E+01  3.0000E+02
 -8.9865E+01  2.7357E-03  3.0000E+02
 -8.9866E+01 -1.7497E+01  3.0000E+02
 -8.9867E+01 -3.4997E+01  3.0000E+02
 -8.2864E+01  3.7503E+01  3.0000E+02
 -8.2865E+01  2.5260E-03  3.0000E+02
 -8.2867E+01 -3.7497E+01  3.0000E+02
 -8.9867E+01 -3.4997E+01  2.8000E+02
 -8.9866E+01 -1.7497E+01  2.8000E+02
 -8.9866E+01  2.7034E-03  2.8000E+02
 -8.9865E+01  1.7503E+01  2.8000E+02
 -8.9864E+01  3.5003E+01  2.8000E+02
 -8.2864E+01  3.7502E+01  2.8000E+02
 -8.2866E+01  2.4932E-03  2.8000E+02
 -8.2867E+01 -3.7498E+01  2.8000E+02
 -8.2868E+01  1.8594E-03  8.0000E+01
 -7.9868E+01  1.7813E-03  8.0000E+01
 -8.2867E+01  1.8475E-03  1.0000E+02
 -7.9867E+01  1.7752E-03  1.0000E+02
 -8.2866E+01  2.3130E-03  1.8000E+02
 -7.9866E+01  2.2300E-03  1.8000E+02
 -8.2866E+01  2.3472E-03  2.0000E+02
 -7.9866E+01  2.2636E-03  2.0000E+02
  8.3136E+01  3.7498E+01  3.0000E+02
  8.3135E+01 -2.4852E-03  3.0000E+02
  8.3133E+01 -3.7502E+01  3.0000E+02
  9.0133E+01 -3.5003E+01  3.0000E+02
  9.0134E+01 -1.7503E+01  3.0000E+02
  9.0135E+01 -2.6949E-03  3.0000E+02
  9.0135E+01  1.7497E+01  3.0000E+02
  9.0136E+01  3.4997E+01  3.0000E+02
  8.3136E+01  3.7498E+01  2.8000E+02
  8.3134E+01 -2.4509E-03  2.8000E+02
  8.3133E+01 -3.7502E+01  2.8000E+02
  9.0136E+01  3.4997E+01  2.8000E+02
  9.0135E+01  1.7497E+01  2.8000E+02
  9.0134E+01 -2.6611E-03  2.8000E+02
  9.0134E+01 -1.7503E+01  2.8000E+02
  9.0133E+01 -3.5003E+01  2.8000E+02
  8.3132E+01 -1.8298E-03  8.0000E+01
  8.0132E+01 -1.7672E-03  8.0000E+01
  8.3132E+01 -1.8135E-03  1.0000E+02
  8.0132E+01 -1.7492E-03  1.0000E+02
  8.3134E+01 -2.2631E-03  1.8000E+02
  8.0134E+01 -2.1801E-03  1.8000E+02
  8.3134E+01 -2.2990E-03  2.0000E+02
  8.0134E+01 -2.2154E-03  2.0000E+02
  8.3135E+01  3.7498E+01  2.0000E+02
  8.3133E+01 -3.7502E+01  2.0000E+02
  9.0133E+01 -3.5002E+01  2.0000E+02
  9.0134E+01 -1.7502E+01  2.0000E+02
  9.0134E+01 -2.4932E-03  2.0000E+02
  9.0135E+01  1.7498E+01  2.0000E+02
  9.0135E+01  3.4998E+01  2.0000E+02
  8.3135E+01  3.7498E+01  1.8000E+02
  8.3133E+01 -3.7502E+01  1.8000E+02
  9.0135E+01  3.4998E+01  1.8000E+02
  9.0135E+01  1.7498E+01  1.8000E+02
  9.0134E+01 -2.4575E-03  1.8000E+02
  9.0134E+01 -1.7502E+01  1.8000E+02
  9.0133E+01 -3.5002E+01  1.8000E+02
  8.3133E+01  3.7498E+01  1.0000E+02
  8.3131E+01 -3.7502E+01  1.0000E+02
  9.0132E+01 -3.5002E+01  1.0000E+02
  9.0132E+01 -1.7502E+01  1.0000E+02
  9.0132E+01 -1.9615E-03  1.0000E+02
  9.0133E+01  1.7498E+01  1.0000E+02
  9.0133E+01  3.4998E+01  1.0000E+02
  8.3133E+01  3.7498E+01  8.0000E+01
  8.3131E+01 -3.7502E+01  8.0000E+01
  9.0133E+01  3.4998E+01  8.0000E+01
  9.0132E+01  1.7498E+01  8.0000E+01
  9.0132E+01 -1.9751E-03  8.0000E+01
  9.0132E+01 -1.7502E+01  8.0000E+01
  9.0131E+01 -3.5002E+01  8.0000E+01
 -5.9864E+01  5.7502E+01  2.8000E+02
 -3.9864E+01  5.7501E+01  2.8000E+02
 -1.9864E+01  5.7501E+01  2.8000E+02
  1.3623E-01  5.7500E+01  2.8000E+02
  2.0136E+01  5.7499E+01  2.8000E+02
  4.0136E+01  5.7499E+01  2.8000E+02
  6.0136E+01  5.7498E+01  2.8000E+02
  6.0136E+01  5.7498E+01  3.0000E+02
  4.0136E+01  5.7499E+01  3.0000E+02
  2.0136E+01  5.7499E+01  3.0000E+02
  1.3625E-01  5.7500E+01  3.0000E+02
 -1.9864E+01  5.7501E+01  3.0000E+02
 -3.9864E+01  5.7501E+01  3.0000E+02
 -5.9864E+01  5.7502E+01  3.0000E+02
 -8.9865E+01  3.5003E+01  2.0000E+02
 -8.9865E+01  1.7503E+01  2.0000E+02
 -8.9866E+01  2.5414E-03  2.0000E+02
 -8.9866E+01 -1.7497E+01  2.0000E+02
 -8.9867E+01 -3.4997E+01  2.0000E+02
 -8.2865E+01  3.7502E+01  2.0000E+02
 -8.2867E+01 -3.7498E+01  2.0000E+02
 -8.9867E+01 -3.4997E+01  1.8000E+02
 -8.9866E+01 -1.7497E+01  1.8000E+02
 -8.9866E+01  2.5074E-03  1.8000E+02
 -8.9865E+01  1.7503E+01  1.8000E+02
 -8.9865E+01  3.5003E+01  1.8000E+02
 -8.2865E+01  3.7502E+01  1.8000E+02
 -8.2867E+01 -3.7498E+01  1.8000E+02
 -8.9866E+01  3.5002E+01  1.0000E+02
 -8.9867E+01  1.7502E+01  1.0000E+02
 -8.9867E+01  2.0198E-03  1.0000E+02
 -8.9868E+01 -1.7498E+01  1.0000E+02
 -8.9868E+01 -3.4998E+01  1.0000E+02
 -8.2866E+01  3.7502E+01  1.0000E+02
 -8.2868E+01 -3.7498E+01  1.0000E+02
 -8.9869E+01 -3.4998E+01  8.0001E+01
 -8.9868E+01 -1.7498E+01  8.0000E+01
 -8.9868E+01  2.0243E-03  8.0000E+01
 -8.9868E+01  1.7502E+01  8.0001E+01
 -8.9868E+01  3.5002E+01  8.0001E+01
 -8.2867E+01  3.7502E+01  8.0000E+01
 -8.2869E+01 -3.7498E+01  8.0000E+01
  8.0133E+01  3.7498E+01  8.0000E+01
  8.0131E+01 -3.7502E+01  8.0000E+01
 -7.9867E+01  3.7502E+01  8.0000E+01
 -7.9869E+01 -3.7498E+01  8.0000E+01
  8.0133E+01  3.7498E+01  1.0000E+02
  8.0131E+01 -3.7502E+01  1.0000E+02
 -7.9866E+01  3.7502E+01  1.0000E+02
 -7.9868E+01 -3.7498E+01  1.0000E+02
  8.0135E+01  3.7498E+01  1.8000E+02
  8.0133E+01 -3.7502E+01  1.8000E+02
 -7.9865E+01  3.7502E+01  1.8000E+02
 -7.9867E+01 -3.7498E+01  1.8000E+02
  8.0135E+01  3.7498E+01  2.0000E+02
  8.0133E+01 -3.7502E+01  2.0000E+02
 -7.9865E+01  3.7502E+01  2.0000E+02
 -7.9867E+01 -3.7498E+01  2.0000E+02
  8.3000E+01  3.7500E+01  0.0000E+00
  8.0000E+01  3.7500E+01  0.0000E+00
  8.0018E+01  2.2500E+01  2.0003E+01
  8.0065E+01  2.2499E+01  4.0004E+01
  8.0112E+01  2.2498E+01  6.0003E+01
  8.0113E+01  5.2499E+01  6.0003E+01
  8.0065E+01  5.2499E+01  4.0004E+01
  8.0018E+01  5.2499E+01  2.0003E+01
  8.0136E+01  5.2498E+01  1.6000E+02
  8.0135E+01  5.2498E+01  1.4000E+02
  8.0134E+01  5.2498E+01  1.2000E+02
  8.0133E+01  2.2498E+01  1.2000E+02
  8.0134E+01  2.2498E+01  1.4000E+02
  8.0135E+01  2.2498E+01  1.6000E+02
  8.0136E+01  5.2498E+01  2.6000E+02
  8.0136E+01  5.2498E+01  2.4000E+02
  8.0136E+01  5.2498E+01  2.2000E+02
  8.0135E+01  2.2498E+01  2.2000E+02
  8.0135E+01  2.2498E+01  2.4000E+02
  8.0135E+01  2.2498E+01  2.6000E+02
  8.3112E+01  2.2499E+01  5.9997E+01
  8.3065E+01  2.2499E+01  3.9996E+01
  8.3018E+01  2.2499E+01  1.9997E+01
  8.3018E+01  5.2500E+01  1.9997E+01
  8.3065E+01  5.2499E+01  3.9996E+01
