TITLE = "Example : C3D20_cantilever_beam_matlab"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             25  -2.772613E-02  -2.688891E-02  -4.277594E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             26   8.363873E-15  -2.484779E-02   9.767959E-15   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             27   2.772613E-02  -2.688891E-02   4.277594E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             28  -4.196092E-02  -6.177963E-02   4.276807E-03   2.256443E-05   1.074454E-05  -2.094400E-05  -1.103371E-05   7.356852E-18   3.075520E-05   5.143089E+00   3.233722E+00  -1.885197E+00  -8.911839E-01   5.941896E-13   2.484074E+00
             29  -1.206007E-14  -5.964202E-02   2.040899E-14   1.128222E-05   5.372272E-06  -1.047200E-05   5.516853E-06   8.051697E-18   1.537760E-05   2.571544E+00   1.616861E+00  -9.425984E-01   4.455919E-01   6.504266E-13   1.242037E+00
             30   4.196092E-02  -6.177963E-02  -4.276807E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             31  -4.196320E-02  -6.392439E-02   2.001941E-14  -1.128222E-05  -5.372272E-06   1.047200E-05   5.516853E-06  -2.487806E-17   1.537760E-05  -2.571544E+00  -1.616861E+00   9.425984E-01   4.455919E-01  -2.009685E-12   1.242037E+00
             32   2.292246E-17  -6.177934E-02   1.980288E-14  -5.641108E-06  -2.686136E-06   5.236000E-06  -2.758426E-06   3.754469E-18   7.688801E-06  -1.285772E+00  -8.084304E-01   4.712992E-01  -2.227960E-01   3.031977E-13   6.210186E-01
             33   4.196320E-02  -6.392439E-02   1.853620E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             34  -4.196092E-02  -6.177963E-02  -4.276807E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             35   1.202791E-14  -5.964202E-02   2.031799E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             36   4.196092E-02  -6.177963E-02   4.276807E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             37  -5.624791E-02  -1.108743E-01   4.287934E-03  -1.589520E-06  -3.132727E-06   3.394689E-06  -3.289679E-06  -1.425213E-16  -7.002397E-06  -4.176073E-01  -6.668946E-01   3.875341E-01  -2.657048E-01  -1.151130E-11  -5.655782E-01
             38  -1.526663E-14  -1.087357E-01   3.426266E-14  -7.947600E-07  -1.566363E-06   1.697344E-06   1.644839E-06  -2.981049E-17  -3.501198E-06  -2.088037E-01  -3.334473E-01   1.937671E-01   1.328524E-01  -2.407784E-12  -2.827891E-01
             39   5.624791E-02  -1.108743E-01  -4.287934E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             40  -5.624680E-02  -1.130186E-01   3.454139E-14   7.947600E-07   1.566363E-06  -1.697344E-06   1.644839E-06  -2.084111E-17  -3.501198E-06   2.088037E-01   3.334473E-01  -1.937671E-01   1.328524E-01  -1.683345E-12  -2.827891E-01
             41   3.003513E-17  -1.108774E-01   3.387525E-14   3.973800E-07   7.831817E-07  -8.486722E-07  -8.224197E-07   4.619721E-18  -1.750599E-06   1.044018E-01   1.667236E-01  -9.688353E-02  -6.642621E-02   3.731247E-13  -1.413945E-01
             42   5.624680E-02  -1.130186E-01   3.248394E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             43  -5.624791E-02  -1.108743E-01  -4.287934E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             44   1.519604E-14  -1.087357E-01   3.426921E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
