TITLE = "Example : C3D20-cantilever-beam-element320"
VARIABLES= "X"   "Y"   "Z" 

ZONE F=FEPOINT N =  1865 E =   320 ET=BRICK C=CYAN 
  1.7469E+01 -2.5940E+00  1.0008E+01
  1.7497E+01 -9.3290E-02  1.0005E+01
  1.7525E+01  2.4062E+00  1.0003E+01
  1.7552E+01  4.9046E+00  1.0000E+01
  1.7443E+01 -5.0976E+00  7.5076E+00
  1.7471E+01 -2.5958E+00  7.5065E+00
  1.7498E+01 -9.5098E-02  7.5054E+00
  1.7526E+01  2.4044E+00  7.5041E+00
  1.7554E+01  4.9026E+00  7.5028E+00
  1.7445E+01 -5.0981E+00  5.0052E+00
  1.7472E+01 -2.5963E+00  5.0053E+00
  1.7500E+01 -9.5701E-02  5.0053E+00
  1.7528E+01  2.4037E+00  5.0053E+00
  1.7555E+01  4.9019E+00  5.0052E+00
  1.7446E+01 -5.0974E+00  2.5028E+00
  1.7474E+01 -2.5956E+00  2.5041E+00
  1.7502E+01 -9.5098E-02  2.5054E+00
  1.7529E+01  2.4042E+00  2.5065E+00
  1.7557E+01  4.9024E+00  2.5076E+00
  1.7448E+01 -5.0954E+00  4.9501E-04
  1.7475E+01 -2.5938E+00  3.0062E-03
  1.7503E+01 -9.3290E-02  5.4507E-03
  1.7531E+01  2.4060E+00  7.8282E-03
  1.7558E+01  4.9040E+00  1.0138E-02
  1.9933E+01 -5.1257E+00  1.0012E+01
  1.9965E+01 -2.6237E+00  1.0009E+01
  1.9996E+01 -1.2299E-01  1.0007E+01
  2.0028E+01  2.3765E+00  1.0005E+01
  2.0060E+01  4.8749E+00  1.0002E+01
  1.9935E+01 -5.1273E+00  7.5093E+00
  1.9967E+01 -2.6255E+00  7.5082E+00
  1.9998E+01 -1.2480E-01  7.5070E+00
  2.0030E+01  2.3747E+00  7.5058E+00
  2.0062E+01  4.8729E+00  7.5045E+00
  1.9937E+01 -5.1278E+00  5.0068E+00
  1.9968E+01 -2.6260E+00  5.0069E+00
  2.0000E+01 -1.2540E-01  5.0070E+00
  2.0032E+01  2.3740E+00  5.0069E+00
  2.0063E+01  4.8722E+00  5.0068E+00
  1.9938E+01 -5.1271E+00  2.5045E+00
  1.9970E+01 -2.6253E+00  2.5058E+00
  2.0002E+01 -1.2480E-01  2.5070E+00
  2.0033E+01  2.3745E+00  2.5082E+00
  2.0065E+01  4.8727E+00  2.5093E+00
  1.9940E+01 -5.1251E+00  2.1455E-03
  1.9972E+01 -2.6235E+00  4.6566E-03
  2.0004E+01 -1.2299E-01  7.1009E-03
  2.0035E+01  2.3763E+00  9.4782E-03
  2.0067E+01  4.8743E+00  1.1788E-02
  2.2425E+01 -5.1594E+00  1.0014E+01
  2.2460E+01 -2.6575E+00  1.0011E+01
  2.2496E+01 -1.5671E-01  1.0009E+01
  2.2532E+01  2.3428E+00  1.0007E+01
  2.2567E+01  4.8411E+00  1.0004E+01
  2.2427E+01 -5.1611E+00  7.5112E+00
  2.2462E+01 -2.6592E+00  7.5100E+00
  2.2498E+01 -1.5852E-01  7.5089E+00
  2.2534E+01  2.3409E+00  7.5076E+00
  2.2569E+01  4.8392E+00  7.5063E+00
  2.2429E+01 -5.1615E+00  5.0087E+00
  2.2464E+01 -2.6597E+00  5.0088E+00
  2.2500E+01 -1.5913E-01  5.0088E+00
  2.2536E+01  2.3403E+00  5.0088E+00
  2.2571E+01  4.8385E+00  5.0087E+00
  2.2431E+01 -5.1608E+00  2.5063E+00
  2.2466E+01 -2.6591E+00  2.5076E+00
  2.2502E+01 -1.5852E-01  2.5089E+00
  2.2538E+01  2.3408E+00  2.5100E+00
  2.2573E+01  4.8389E+00  2.5112E+00
  2.2433E+01 -5.1589E+00  4.0191E-03
  2.2468E+01 -2.6572E+00  6.5302E-03
  2.2504E+01 -1.5671E-01  8.9744E-03
  2.2540E+01  2.3425E+00  1.1352E-02
  2.2575E+01  4.8406E+00  1.3662E-02
  2.4916E+01 -5.1971E+00  1.0016E+01
  2.4956E+01 -2.6952E+00  1.0013E+01
  2.4996E+01 -1.9445E-01  1.0011E+01
  2.5035E+01  2.3051E+00  1.0009E+01
  2.5075E+01  4.8034E+00  1.0006E+01
  2.4918E+01 -5.1988E+00  7.5132E+00
  2.4958E+01 -2.6969E+00  7.5121E+00
  2.4998E+01 -1.9626E-01  7.5110E+00
  2.5038E+01  2.3032E+00  7.5097E+00
  2.5077E+01  4.8015E+00  7.5084E+00
  2.4921E+01 -5.1993E+00  5.0108E+00
  2.4960E+01 -2.6975E+00  5.0109E+00
  2.5000E+01 -1.9686E-01  5.0109E+00
  2.5040E+01  2.3025E+00  5.0109E+00
  2.5079E+01  4.8007E+00  5.0108E+00
  2.4923E+01 -5.1985E+00  2.5084E+00
  2.4962E+01 -2.6968E+00  2.5097E+00
  2.5002E+01 -1.9626E-01  2.5110E+00
  2.5042E+01  2.3031E+00  2.5121E+00
  2.5082E+01  4.8012E+00  2.5132E+00
  2.4925E+01 -5.1966E+00  6.1160E-03
  2.4965E+01 -2.6949E+00  8.6270E-03
  2.5004E+01 -1.9445E-01  1.1071E-02
  2.5044E+01  2.3048E+00  1.3448E-02
  2.5084E+01  4.8029E+00  1.5759E-02
  2.7408E+01 -5.2389E+00  1.0018E+01
  2.7451E+01 -2.7369E+00  1.0016E+01
  2.7495E+01 -2.3621E-01  1.0013E+01
  2.7539E+01  2.2633E+00  1.0011E+01
  2.7583E+01  4.7616E+00  1.0008E+01
  2.7410E+01 -5.2406E+00  7.5156E+00
  2.7454E+01 -2.7387E+00  7.5145E+00
  2.7498E+01 -2.3802E-01  7.5133E+00
  2.7541E+01  2.2614E+00  7.5121E+00
  2.7585E+01  4.7597E+00  7.5107E+00
  2.7412E+01 -5.2410E+00  5.0131E+00
  2.7456E+01 -2.7392E+00  5.0132E+00
  2.7500E+01 -2.3862E-01  5.0133E+00
  2.7544E+01  2.2608E+00  5.0132E+00
  2.7588E+01  4.7590E+00  5.0131E+00
  2.7415E+01 -5.2403E+00  2.5107E+00
  2.7459E+01 -2.7386E+00  2.5121E+00
  2.7502E+01 -2.3802E-01  2.5133E+00
  2.7546E+01  2.2613E+00  2.5145E+00
  2.7590E+01  4.7594E+00  2.5156E+00
  2.7417E+01 -5.2384E+00  8.4360E-03
  2.7461E+01 -2.7367E+00  1.0947E-02
  2.7505E+01 -2.3621E-01  1.3391E-02
  2.7549E+01  2.2631E+00  1.5768E-02
  2.7592E+01  4.7611E+00  1.8079E-02
  2.9899E+01 -5.2847E+00  1.0021E+01
  2.9947E+01 -2.7827E+00  1.0018E+01
  2.9995E+01 -2.8199E-01  1.0016E+01
  3.0042E+01  2.2175E+00  1.0013E+01
  3.0090E+01  4.7159E+00  1.0011E+01
  2.9902E+01 -5.2863E+00  7.5181E+00
  2.9950E+01 -2.7845E+00  7.5170E+00
  2.9997E+01 -2.8379E-01  7.5158E+00
  3.0045E+01  2.2157E+00  7.5146E+00
  3.0093E+01  4.7139E+00  7.5133E+00
  2.9904E+01 -5.2868E+00  5.0157E+00
  2.9952E+01 -2.7850E+00  5.0158E+00
  3.0000E+01 -2.8440E-01  5.0158E+00
  3.0048E+01  2.2150E+00  5.0158E+00
  3.0096E+01  4.7132E+00  5.0157E+00
  2.9907E+01 -5.2861E+00  2.5133E+00
  2.9955E+01 -2.7843E+00  2.5146E+00
  3.0003E+01 -2.8379E-01  2.5158E+00
  3.0050E+01  2.2155E+00  2.5170E+00
  3.0098E+01  4.7137E+00  2.5181E+00
  2.9910E+01 -5.2841E+00  1.0977E-02
  2.9958E+01 -2.7825E+00  1.3488E-02
  3.0005E+01 -2.8198E-01  1.5932E-02
  3.0053E+01  2.2173E+00  1.8311E-02
  3.0101E+01  4.7153E+00  2.0623E-02
  3.2391E+01 -5.3345E+00  1.0023E+01
  3.2442E+01 -2.8325E+00  1.0021E+01
  3.2494E+01 -3.3178E-01  1.0019E+01
  3.2546E+01  2.1678E+00  1.0016E+01
  3.2598E+01  4.6661E+00  1.0014E+01
  3.2394E+01 -5.3361E+00  7.5209E+00
  3.2445E+01 -2.8343E+00  7.5198E+00
  3.2497E+01 -3.3359E-01  7.5186E+00
  3.2549E+01  2.1659E+00  7.5174E+00
  3.2601E+01  4.6641E+00  7.5161E+00
  3.2396E+01 -5.3366E+00  5.0184E+00
  3.2448E+01 -2.8348E+00  5.0185E+00
  3.2500E+01 -3.3419E-01  5.0186E+00
  3.2552E+01  2.1652E+00  5.0185E+00
  3.2604E+01  4.6634E+00  5.0184E+00
  3.2399E+01 -5.3359E+00  2.5160E+00
  3.2451E+01 -2.8341E+00  2.5174E+00
  3.2503E+01 -3.3359E-01  2.5186E+00
  3.2555E+01  2.1657E+00  2.5198E+00
  3.2606E+01  4.6639E+00  2.5209E+00
  3.2402E+01 -5.3339E+00  1.3737E-02
  3.2454E+01 -2.8322E+00  1.6246E-02
  3.2506E+01 -3.3178E-01  1.8694E-02
  3.2558E+01  2.1675E+00  2.1074E-02
  3.2609E+01  4.6655E+00  2.3388E-02
  3.4882E+01 -5.3883E+00  1.0026E+01
  3.4938E+01 -2.8863E+00  1.0024E+01
  3.4994E+01 -3.8559E-01  1.0022E+01
  3.5050E+01  2.1139E+00  1.0019E+01
  3.5105E+01  4.6123E+00  1.0017E+01
  3.4885E+01 -5.3899E+00  7.5239E+00
  3.4941E+01 -2.8881E+00  7.5228E+00
  3.4997E+01 -3.8740E-01  7.5216E+00
  3.5053E+01  2.1121E+00  7.5204E+00
  3.5109E+01  4.6103E+00  7.5191E+00
  3.4888E+01 -5.3904E+00  5.0214E+00
  3.4944E+01 -2.8886E+00  5.0215E+00
  3.5000E+01 -3.8800E-01  5.0216E+00
  3.5056E+01  2.1114E+00  5.0215E+00
  3.5112E+01  4.6096E+00  5.0214E+00
  3.4891E+01 -5.3897E+00  2.5190E+00
  3.4947E+01 -2.8879E+00  2.5203E+00
  3.5003E+01 -3.8740E-01  2.5216E+00
  3.5059E+01  2.1119E+00  2.5228E+00
  3.5115E+01  4.6100E+00  2.5239E+00
  3.4895E+01 -5.3877E+00  1.6692E-02
  3.4950E+01 -2.8860E+00  1.9216E-02
  3.5006E+01 -3.8559E-01  2.1672E-02
  3.5062E+01  2.1136E+00  2.4058E-02
  3.5118E+01  4.6117E+00  2.6370E-02
  3.7374E+01 -5.4460E+00  1.0030E+01
  3.7434E+01 -2.9441E+00  1.0027E+01
  3.7493E+01 -4.4342E-01  1.0025E+01
  3.7553E+01  2.0561E+00  1.0022E+01
  3.7613E+01  4.5544E+00  1.0020E+01
  3.7377E+01 -5.4477E+00  7.5271E+00
  3.7437E+01 -2.9459E+00  7.5260E+00
  3.7497E+01 -4.4522E-01  7.5248E+00
  3.7557E+01  2.0542E+00  7.5236E+00
  3.7616E+01  4.5525E+00  7.5223E+00
  3.7380E+01 -5.4482E+00  5.0246E+00
  3.7440E+01 -2.9463E+00  5.0247E+00
  3.7500E+01 -4.4582E-01  5.0248E+00
  3.7560E+01  2.0535E+00  5.0248E+00
  3.7620E+01  4.5517E+00  5.0246E+00
  3.7384E+01 -5.4474E+00  2.5222E+00
  3.7443E+01 -2.9457E+00  2.5235E+00
  3.7503E+01 -4.4525E-01  2.5248E+00
  3.7563E+01  2.0540E+00  2.5260E+00
  3.7623E+01  4.5522E+00  2.5271E+00
  3.7387E+01 -5.4455E+00  1.9872E-02
  3.7447E+01 -2.9438E+00  2.2384E-02
  3.7507E+01 -4.4345E-01  2.4875E-02
  3.7566E+01  2.0558E+00  2.7262E-02
  3.7626E+01  4.5538E+00  2.9561E-02
  3.9865E+01 -5.5078E+00  1.0033E+01
  3.9929E+01 -3.0059E+00  1.0031E+01
  3.9993E+01 -5.0528E-01  1.0028E+01
  4.0057E+01  1.9942E+00  1.0026E+01
  4.0121E+01  4.4925E+00  1.0023E+01
  3.9869E+01 -5.5095E+00  7.5305E+00
  3.9933E+01 -3.0076E+00  7.5294E+00
  3.9997E+01 -5.0706E-01  7.5283E+00
  4.0060E+01  1.9923E+00  7.5271E+00
  4.0124E+01  4.4906E+00  7.5258E+00
  3.9872E+01 -5.5099E+00  5.0282E+00
  3.9936E+01 -3.0081E+00  5.0282E+00
  4.0000E+01 -5.0766E-01  5.0282E+00
  4.0064E+01  1.9916E+00  5.0282E+00
  4.0128E+01  4.4898E+00  5.0281E+00
  3.9876E+01 -5.5092E+00  2.5255E+00
  3.9940E+01 -3.0075E+00  2.5269E+00
  4.0004E+01 -5.0714E-01  2.5282E+00
  4.0067E+01  1.9921E+00  2.5294E+00
  4.0131E+01  4.4902E+00  2.5305E+00
  3.9880E+01 -5.5072E+00  2.3276E-02
  3.9943E+01 -3.0057E+00  2.5831E-02
  4.0007E+01 -5.0542E-01  2.8348E-02
  4.0071E+01  1.9938E+00  3.0701E-02
  4.0135E+01  4.4918E+00  3.2947E-02
  4.2357E+01 -5.5736E+00  1.0036E+01
  4.2425E+01 -3.0717E+00  1.0034E+01
  4.2493E+01 -5.7111E-01  1.0032E+01
  4.2560E+01  1.9282E+00  1.0030E+01
  4.2628E+01  4.4265E+00  1.0027E+01
  4.2361E+01 -5.5753E+00  7.5340E+00
  4.2429E+01 -3.0734E+00  7.5329E+00
  4.2496E+01 -5.7289E-01  7.5319E+00
  4.2564E+01  1.9264E+00  7.5308E+00
  4.2632E+01  4.4247E+00  7.5295E+00
  4.2363E+01 -5.5758E+00  5.0317E+00
  4.2432E+01 -3.0741E+00  5.0318E+00
  4.2500E+01 -5.7359E-01  5.0319E+00
  4.2568E+01  1.9257E+00  5.0319E+00
  4.2636E+01  4.4239E+00  5.0318E+00
  4.2367E+01 -5.5752E+00  2.5296E+00
  4.2436E+01 -3.0736E+00  2.5308E+00
  4.2504E+01 -5.7315E-01  2.5320E+00
  4.2572E+01  1.9261E+00  2.5331E+00
  4.2639E+01  4.4243E+00  2.5341E+00
  4.2373E+01 -5.5734E+00  2.7487E-02
  4.2441E+01 -3.0719E+00  2.9845E-02
  4.2508E+01 -5.7150E-01  3.2156E-02
  4.2575E+01  1.9277E+00  3.4384E-02
  4.2643E+01  4.4258E+00  3.6512E-02
  4.4848E+01 -5.6431E+00  1.0040E+01
  4.4920E+01 -3.1412E+00  1.0038E+01
  4.4993E+01 -6.4076E-01  1.0036E+01
  4.5064E+01  1.8583E+00  1.0034E+01
  4.5135E+01  4.3565E+00  1.0031E+01
  4.4852E+01 -5.6450E+00  7.5375E+00
  4.4924E+01 -3.1430E+00  7.5366E+00
  4.4997E+01 -6.4254E-01  7.5357E+00
  4.5068E+01  1.8566E+00  7.5347E+00
  4.5139E+01  4.3548E+00  7.5336E+00
  4.4857E+01 -5.6456E+00  5.0355E+00
  4.4929E+01 -3.1439E+00  5.0357E+00
  4.5001E+01 -6.4334E-01  5.0359E+00
  4.5072E+01  1.8559E+00  5.0359E+00
  4.5143E+01  4.3541E+00  5.0358E+00
  4.4861E+01 -5.6451E+00  2.5341E+00
  4.4933E+01 -3.1435E+00  2.5350E+00
  4.5005E+01 -6.4292E-01  2.5361E+00
  4.5076E+01  1.8563E+00  2.5371E+00
  4.5147E+01  4.3545E+00  2.5380E+00
  4.4866E+01 -5.6434E+00  3.2061E-02
  4.4937E+01 -3.1419E+00  3.4239E-02
  4.5009E+01 -6.4135E-01  3.6325E-02
  4.5080E+01  1.8577E+00  3.8305E-02
  4.5151E+01  4.3559E+00  4.0209E-02
  4.7332E+01 -5.7174E+00  1.0045E+01
  4.7415E+01 -3.2145E+00  1.0042E+01
  4.7493E+01 -7.1413E-01  1.0040E+01
  4.7568E+01  1.7846E+00  1.0037E+01
  4.7642E+01  4.2828E+00  1.0036E+01
  4.7345E+01 -5.7185E+00  7.5416E+00
  4.7421E+01 -3.2166E+00  7.5411E+00
  4.7497E+01 -7.1607E-01  7.5399E+00
  4.7572E+01  1.7830E+00  7.5387E+00
  4.7646E+01  4.2814E+00  7.5377E+00
  4.7351E+01 -5.7188E+00  5.0402E+00
  4.7425E+01 -3.2173E+00  5.0402E+00
  4.7501E+01 -7.1652E-01  5.0402E+00
  4.7576E+01  1.7824E+00  5.0400E+00
  4.7650E+01  4.2809E+00  5.0399E+00
  4.7355E+01 -5.7183E+00  2.5383E+00
  4.7430E+01 -3.2167E+00  2.5394E+00
  4.7505E+01 -7.1610E-01  2.5404E+00
  4.7580E+01  1.7829E+00  2.5412E+00
  4.7654E+01  4.2813E+00  2.5420E+00
  4.7359E+01 -5.7169E+00  3.6656E-02
  4.7433E+01 -3.2152E+00  3.8313E-02
  4.7509E+01 -7.1440E-01  4.0492E-02
  4.7584E+01  1.7843E+00  4.2545E-02
  4.7658E+01  4.2825E+00  4.3865E-02
  4.9814E+01 -5.8003E+00  1.0056E+01
  4.9910E+01 -3.2942E+00  1.0049E+01
  4.9993E+01 -7.9245E-01  1.0044E+01
  5.0073E+01  1.7086E+00  1.0041E+01
  5.0147E+01  4.2075E+00  1.0040E+01
  4.9838E+01 -5.7951E+00  7.5492E+00
  4.9918E+01 -3.2951E+00  7.5471E+00
  4.9998E+01 -7.9388E-01  7.5444E+00
  5.0077E+01  1.7071E+00  7.5427E+00
  5.0151E+01  4.2064E+00  7.5418E+00
  4.9845E+01 -5.7948E+00  5.0451E+00
  4.9921E+01 -3.2938E+00  5.0450E+00
  5.0002E+01 -7.9437E-01  5.0444E+00
  5.0080E+01  1.7068E+00  5.0440E+00
  5.0155E+01  4.2060E+00  5.0439E+00
  4.9849E+01 -5.7938E+00  2.5428E+00
  4.9927E+01 -3.2934E+00  2.5435E+00
  5.0007E+01 -7.9318E-01  2.5445E+00
  5.0084E+01  1.7074E+00  2.5454E+00
  5.0159E+01  4.2066E+00  2.5460E+00
  4.9854E+01 -5.7926E+00  4.1102E-02
  4.9929E+01 -3.2915E+00  4.1540E-02
  5.0010E+01 -7.9188E-01  4.4372E-02
  5.0089E+01  1.7088E+00  4.7233E-02
  5.0163E+01  4.2077E+00  4.7595E-02
  2.4923E+00 -5.0033E+00  8.7526E+00
  2.4944E+00 -3.7525E+00  7.5013E+00
  2.4960E+00 -2.5014E+00  8.7515E+00
  2.4936E+00 -3.7514E+00  1.0003E+01
  0.0000E+00 -3.7500E+00  1.0000E+01
  0.0000E+00 -2.5000E+00  8.7500E+00
  0.0000E+00 -3.7500E+00  7.5000E+00
  0.0000E+00 -5.0000E+00  8.7500E+00
  1.2479E+00 -2.4996E+00  1.0001E+01
  1.2458E+00 -5.0014E+00  1.0003E+01
  1.2484E+00 -2.5003E+00  7.5005E+00
  1.2465E+00 -5.0020E+00  7.5009E+00
  2.4981E+00 -1.2513E+00  7.5005E+00
  2.4997E+00 -7.3892E-04  8.7502E+00
