TITLE = "Example : C3D20-cantilever-beam-element320"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             24   0.000000E+00   0.000000E+00   0.000000E+00   1.660947E-09   6.162005E-25  -7.798303E-26   4.424181E-10  -1.945740E-25   7.363432E-10   4.695369E+02   2.012301E+02   2.012301E+02   3.573377E+01  -1.597957E-14   5.947388E+01
             25   0.000000E+00   0.000000E+00   0.000000E+00   3.338639E-09  -6.773980E-25   2.949192E-25  -6.236587E-10   7.916048E-25   1.348144E-09   9.438076E+02   4.044890E+02   4.044890E+02  -5.037244E+01   6.122429E-14   1.088886E+02
             26  -8.320745E-09  -2.543072E-09   3.769857E-09  -3.261037E-09   1.054677E-09   1.044006E-09   2.106743E-10   3.932093E-11  -8.234625E-11  -6.676066E+02   2.954723E+01   2.782346E+01   1.701600E+01   3.175921E+00  -6.651043E+00
             27  -4.403950E-09  -7.230192E-10   2.119503E-09  -1.773716E-09   4.866325E-10   5.857345E-10   1.517166E-10  -3.331675E-13  -7.832492E-11  -3.714945E+02  -6.361280E+00   9.647508E+00   1.225404E+01  -2.690968E-02  -6.326244E+00
             28  -4.070896E-10   1.746457E-11   2.206410E-10  -1.728441E-10   3.208323E-11   6.447244E-11   1.542841E-10  -1.620138E-11  -7.264416E-12  -3.716360E+01  -4.059958E+00   1.172144E+00   1.246141E+01  -1.308573E+00  -5.867413E-01
             29   3.584478E-09  -5.400441E-10  -1.714888E-09   1.416219E-09  -4.118610E-10  -4.589870E-10   1.802801E-10   5.642469E-13   6.295186E-11   2.948476E+02  -4.576004E-01  -8.070255E+00   1.456109E+01   4.557379E-02   5.084573E+00
             30   7.444877E-09  -2.138648E-09  -3.509762E-09   2.917770E-09  -9.448477E-10  -9.329214E-10   2.028009E-10   3.518188E-11   5.937539E-11   5.973323E+02  -2.662911E+01  -2.470256E+01   1.638007E+01   2.841614E+00   4.795704E+00
             31  -7.597147E-09  -3.748054E-09   1.681861E-09  -3.306082E-09   1.169747E-09   6.979010E-10   1.422819E-10  -8.070315E-12   2.478493E-10  -7.083312E+02   1.468744E+01  -6.153390E+01   1.149200E+01  -6.518332E-01   2.001860E+01
             32  -3.765376E-09  -1.801451E-09   9.612477E-10  -1.793017E-09   4.727482E-10   3.811470E-10  -7.744836E-11  -6.192788E-11   1.055282E-10  -4.034193E+02  -3.741116E+01  -5.220828E+01  -6.255445E+00  -5.001867E+00   8.523429E+00
             33  -1.930076E-10  -1.105861E-09   1.147418E-10  -9.108962E-11   1.663511E-11   2.557015E-11  -5.737242E-11  -8.372798E-11   8.647717E-12  -2.063701E+01  -3.235319E+00  -1.791966E+00  -4.633926E+00  -6.762645E+00   6.984695E-01
             34   3.369021E-09  -1.705470E-09  -7.664187E-10   1.604278E-09  -4.331947E-10  -3.308168E-10  -6.616625E-11  -5.540915E-11  -9.754958E-11   3.609541E+02   3.182393E+01   4.836188E+01  -5.344197E+00  -4.475355E+00  -7.879005E+00
             35   7.153345E-09  -3.535032E-09  -1.611691E-09   3.128863E-09  -1.111707E-09  -6.479847E-10   1.344332E-10  -8.083153E-12  -2.662936E-10   6.713122E+02  -1.370312E+01   6.120592E+01   1.085806E+01  -6.528700E-01  -2.150833E+01
