TITLE = "Example : C3D20-cantilever-beam-element320"
VARIABLES= "X"   "Y"   "Z" 

ZONE F=FEPOINT N =  1865 E =   320 ET=BRICK C=CYAN 
  0.0000E+00 -5.0000E+00  1.0000E+01
  0.0000E+00 -2.5000E+00  1.0000E+01
  0.0000E+00  0.0000E+00  1.0000E+01
  0.0000E+00  2.5000E+00  1.0000E+01
  0.0000E+00  5.0000E+00  1.0000E+01
  0.0000E+00 -5.0000E+00  7.5000E+00
  0.0000E+00 -2.5000E+00  7.5000E+00
  0.0000E+00  0.0000E+00  7.5000E+00
  0.0000E+00  2.5000E+00  7.5000E+00
  0.0000E+00  5.0000E+00  7.5000E+00
  0.0000E+00 -5.0000E+00  5.0000E+00
  0.0000E+00 -2.5000E+00  5.0000E+00
  0.0000E+00  0.0000E+00  5.0000E+00
  0.0000E+00  2.5000E+00  5.0000E+00
  0.0000E+00  5.0000E+00  5.0000E+00
  0.0000E+00 -5.0000E+00  2.5000E+00
  0.0000E+00 -2.5000E+00  2.5000E+00
  0.0000E+00  0.0000E+00  2.5000E+00
  0.0000E+00  2.5000E+00  2.5000E+00
  0.0000E+00  5.0000E+00  2.5000E+00
  0.0000E+00 -5.0000E+00  0.0000E+00
  0.0000E+00 -2.5000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.5000E+00  0.0000E+00
  0.0000E+00  5.0000E+00  0.0000E+00
  2.5000E+00 -5.0000E+00  1.0000E+01
  2.5000E+00 -2.5000E+00  1.0000E+01
  2.5000E+00  1.7465E-11  1.0000E+01
  2.5000E+00  2.5000E+00  1.0000E+01
  2.5000E+00  5.0000E+00  1.0000E+01
  2.5000E+00 -5.0000E+00  7.5000E+00
  2.5000E+00 -2.5000E+00  7.5000E+00
  2.5000E+00 -1.1059E-09  7.5000E+00
  2.5000E+00  2.5000E+00  7.5000E+00
  2.5000E+00  5.0000E+00  7.5000E+00
  2.5000E+00 -5.0000E+00  5.0000E+00
  2.5000E+00 -2.5000E+00  5.0000E+00
  2.5000E+00 -1.3965E-09  5.0000E+00
  2.5000E+00  2.5000E+00  5.0000E+00
  2.5000E+00  5.0000E+00  5.0000E+00
  2.5000E+00 -5.0000E+00  2.5000E+00
  2.5000E+00 -2.5000E+00  2.5000E+00
  2.5000E+00 -1.1059E-09  2.5000E+00
  2.5000E+00  2.5000E+00  2.5000E+00
  2.5000E+00  5.0000E+00  2.5000E+00
  2.5000E+00 -5.0000E+00 -3.5098E-09
  2.5000E+00 -2.5000E+00 -1.7149E-09
  2.5000E+00  1.7464E-11  2.2064E-10
  2.5000E+00  2.5000E+00  2.1195E-09
  2.5000E+00  5.0000E+00  3.7699E-09
  5.0000E+00 -5.0000E+00  1.0000E+01
  5.0000E+00 -2.5000E+00  1.0000E+01
  5.0000E+00 -5.2202E-09  1.0000E+01
  5.0000E+00  2.5000E+00  1.0000E+01
  5.0000E+00  5.0000E+00  1.0000E+01
  5.0000E+00 -5.0000E+00  7.5000E+00
  5.0000E+00 -2.5000E+00  7.5000E+00
  5.0000E+00 -6.7982E-09  7.5000E+00
  5.0000E+00  2.5000E+00  7.5000E+00
  5.0000E+00  5.0000E+00  7.5000E+00
  5.0000E+00 -5.0000E+00  5.0000E+00
  5.0000E+00 -2.5000E+00  5.0000E+00
  5.0000E+00 -7.2557E-09  5.0000E+00
  5.0000E+00  2.5000E+00  5.0000E+00
  5.0000E+00  5.0000E+00  5.0000E+00
  5.0000E+00 -5.0000E+00  2.5000E+00
  5.0000E+00 -2.5000E+00  2.5000E+00
  5.0000E+00 -6.7982E-09  2.5000E+00
  5.0000E+00  2.5000E+00  2.5000E+00
  5.0000E+00  5.0000E+00  2.5000E+00
  5.0000E+00 -5.0000E+00 -4.1371E-09
  5.0000E+00 -2.5000E+00 -1.7796E-09
  5.0000E+00 -5.2202E-09  5.4395E-10
  5.0000E+00  2.5000E+00  2.8098E-09
  5.0000E+00  5.0000E+00  4.9816E-09
  7.5000E+00 -5.0000E+00  1.0000E+01
  7.5000E+00 -2.5000E+00  1.0000E+01
  7.5000E+00 -1.4716E-08  1.0000E+01
  7.5000E+00  2.5000E+00  1.0000E+01
  7.5000E+00  5.0000E+00  1.0000E+01
  7.5000E+00 -5.0000E+00  7.5000E+00
  7.5000E+00 -2.5000E+00  7.5000E+00
  7.5000E+00 -1.6458E-08  7.5000E+00
  7.5000E+00  2.5000E+00  7.5000E+00
  7.5000E+00  5.0000E+00  7.5000E+00
  7.5000E+00 -5.0000E+00  5.0000E+00
  7.5000E+00 -2.5000E+00  5.0000E+00
  7.5000E+00 -1.7010E-08  5.0000E+00
  7.5000E+00  2.5000E+00  5.0000E+00
  7.5000E+00  5.0000E+00  5.0000E+00
  7.5000E+00 -5.0000E+00  2.5000E+00
  7.5000E+00 -2.5000E+00  2.5000E+00
  7.5000E+00 -1.6458E-08  2.5000E+00
  7.5000E+00  2.5000E+00  2.5000E+00
  7.5000E+00  5.0000E+00  2.5000E+00
  7.5000E+00 -5.0000E+00 -3.8271E-09
  7.5000E+00 -2.5000E+00 -1.3471E-09
  7.5000E+00 -1.4716E-08  1.0813E-09
  7.5000E+00  2.5000E+00  3.4456E-09
  7.5000E+00  5.0000E+00  5.7286E-09
  1.0000E+01 -5.0000E+00  1.0000E+01
  1.0000E+01 -2.5000E+00  1.0000E+01
  1.0000E+01 -2.8304E-08  1.0000E+01
  1.0000E+01  2.5000E+00  1.0000E+01
  1.0000E+01  5.0000E+00  1.0000E+01
  1.0000E+01 -5.0000E+00  7.5000E+00
  1.0000E+01 -2.5000E+00  7.5000E+00
  1.0000E+01 -3.0095E-08  7.5000E+00
  1.0000E+01  2.5000E+00  7.5000E+00
  1.0000E+01  5.0000E+00  7.5000E+00
  1.0000E+01 -5.0000E+00  5.0000E+00
  1.0000E+01 -2.5000E+00  5.0000E+00
  1.0000E+01 -3.0682E-08  5.0000E+00
  1.0000E+01  2.5000E+00  5.0000E+00
  1.0000E+01  5.0000E+00  5.0000E+00
  1.0000E+01 -5.0000E+00  2.5000E+00
  1.0000E+01 -2.5000E+00  2.5000E+00
  1.0000E+01 -3.0095E-08  2.5000E+00
  1.0000E+01  2.5000E+00  2.5000E+00
  1.0000E+01  5.0000E+00  2.5000E+00
  1.0000E+01 -5.0000E+00 -3.1098E-09
  1.0000E+01 -2.5000E+00 -6.0441E-10
  1.0000E+01 -2.8304E-08  1.8389E-09
  1.0000E+01  2.5000E+00  4.2162E-09
  1.0000E+01  5.0000E+00  6.5217E-09
  1.2500E+01 -5.0000E+00  1.0000E+01
  1.2500E+01 -2.5000E+00  1.0000E+01
  1.2500E+01 -4.5941E-08  1.0000E+01
  1.2500E+01  2.5000E+00  1.0000E+01
  1.2500E+01  5.0000E+00  1.0000E+01
  1.2500E+01 -5.0000E+00  7.5000E+00
  1.2500E+01 -2.5000E+00  7.5000E+00
  1.2500E+01 -4.7746E-08  7.5000E+00
  1.2500E+01  2.5000E+00  7.5000E+00
  1.2500E+01  5.0000E+00  7.5000E+00
  1.2500E+01 -5.0000E+00  5.0000E+00
  1.2500E+01 -2.5000E+00  5.0000E+00
  1.2500E+01 -4.8344E-08  5.0000E+00
  1.2500E+01  2.5000E+00  5.0000E+00
  1.2500E+01  5.0000E+00  5.0000E+00
  1.2500E+01 -5.0000E+00  2.5000E+00
  1.2500E+01 -2.5000E+00  2.5000E+00
  1.2500E+01 -4.7746E-08  2.5000E+00
  1.2500E+01  2.5000E+00  2.5000E+00
  1.2500E+01  5.0000E+00  2.5000E+00
  1.2500E+01 -5.0000E+00 -2.1364E-09
  1.2500E+01 -2.5000E+00  3.7399E-10
  1.2500E+01 -4.5941E-08  2.8198E-09
  1.2500E+01  2.5000E+00  5.1989E-09
  1.2500E+01  5.0000E+00  7.5086E-09
  1.5000E+01 -5.0000E+00  1.0000E+01
  1.5000E+01 -2.5000E+00  1.0000E+01
  1.5000E+01 -6.7606E-08  1.0000E+01
  1.5000E+01  2.5000E+00  1.0000E+01
  1.5000E+01  5.0000E+00  1.0000E+01
  1.5000E+01 -5.0000E+00  7.5000E+00
  1.5000E+01 -2.5000E+00  7.5000E+00
  1.5000E+01 -6.9413E-08  7.5000E+00
  1.5000E+01  2.5000E+00  7.5000E+00
  1.5000E+01  5.0000E+00  7.5000E+00
  1.5000E+01 -5.0000E+00  5.0000E+00
  1.5000E+01 -2.5000E+00  5.0000E+00
  1.5000E+01 -7.0015E-08  5.0000E+00
  1.5000E+01  2.5000E+00  5.0000E+00
  1.5000E+01  5.0000E+00  5.0000E+00
  1.5000E+01 -5.0000E+00  2.5000E+00
  1.5000E+01 -2.5000E+00  2.5000E+00
  1.5000E+01 -6.9413E-08  2.5000E+00
  1.5000E+01  2.5000E+00  2.5000E+00
  1.5000E+01  5.0000E+00  2.5000E+00
  1.5000E+01 -5.0000E+00 -9.3242E-10
  1.5000E+01 -2.5000E+00  1.5787E-09
  1.5000E+01 -6.7606E-08  4.0236E-09
  1.5000E+01  2.5000E+00  6.4016E-09
  1.5000E+01  5.0000E+00  8.7119E-09
  1.7500E+01 -5.0000E+00  1.0000E+01
