TITLE = "Example : Job-C3D8-cantilever-beam-rho7800-dyna"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             39   1.970102E-01  -3.868198E-01  -1.568119E-02   1.007252E-02  -1.483068E-03  -3.136237E-03   2.392101E-06  -7.835502E-04  -9.617360E-09   2.287776E+03   4.211049E+02   1.540545E+02   1.932082E-01  -6.328674E+01  -7.767868E-04
             40  -1.970066E-01  -3.946655E-01  -1.274749E-14  -1.006897E-02   1.484816E-03   3.136237E-03   8.516920E-07  -2.512639E-17  -2.137435E-16  -2.286562E+03  -4.201812E+02  -1.534131E+02   6.879051E-02  -2.023270E-12  -1.726390E-11
             41  -9.649766E-16  -3.872414E-01  -3.709570E-15  -5.080236E-17   4.380177E-17   6.672756E-18  -2.375162E-07  -6.234162E-19  -1.573051E-17  -8.284928E-12   7.027268E-12   1.019629E-12  -1.918400E-02  -5.861978E-14  -1.270542E-12
             42   1.970066E-01  -3.946655E-01   5.550659E-15   1.006897E-02  -1.484816E-03  -3.136237E-03   8.516920E-07   2.493665E-18   1.911057E-16   2.286562E+03   4.201812E+02   1.534131E+02   6.879051E-02   2.042810E-13   1.543546E-11
             43  -1.970102E-01  -3.868198E-01  -1.568119E-02  -1.007252E-02   1.483068E-03   3.136237E-03   2.392101E-06   7.835502E-04  -9.617361E-09  -2.287776E+03  -4.211049E+02  -1.540545E+02   1.932082E-01   6.328674E+01  -7.767868E-04
             44  -2.035215E-15  -3.794045E-01  -3.726216E-15  -4.489432E-17   3.106239E-17   3.741837E-18  -1.621042E-06   7.844241E-04  -9.559911E-18  -8.483880E-12   3.851142E-12  -6.892265E-13  -1.309303E-01   6.335733E+01  -7.721408E-13
             45   1.970102E-01  -3.868198E-01   1.568119E-02   1.007252E-02  -1.483068E-03  -3.136237E-03   2.392101E-06   7.835502E-04   9.617361E-09   2.287776E+03   4.211049E+02   1.540545E+02   1.932082E-01   6.328674E+01   7.767868E-04
             46  -2.473551E-01  -6.090095E-01   1.568277E-02  -1.006947E-02   1.486173E-03   3.136554E-03  -3.965922E-07  -7.842475E-04   7.804256E-08  -2.286499E+03  -4.198192E+02  -1.532192E+02  -3.203245E-02  -6.334307E+01   6.303438E-03
             47  -2.903705E-16  -6.015787E-01  -4.762313E-15  -6.171384E-17   4.835542E-17   1.642119E-17   2.432883E-07  -7.840985E-04  -8.390564E-18  -9.791279E-12   8.157031E-12   2.906120E-12   1.965021E-02  -6.333104E+01  -6.777008E-13
             48   2.473551E-01  -6.090095E-01  -1.568277E-02   1.006947E-02  -1.486173E-03  -3.136554E-03  -3.965922E-07  -7.842475E-04  -7.804256E-08   2.286499E+03   4.198192E+02   1.532192E+02  -3.203245E-02  -6.334307E+01  -6.303438E-03
             49  -2.473553E-01  -6.168498E-01  -1.588384E-14  -1.006982E-02   1.485875E-03   3.136554E-03  -1.748809E-07   1.599198E-18  -1.959702E-16  -2.286635E+03  -4.199460E+02  -1.532979E+02  -1.412499E-02   1.421085E-13  -1.582836E-11
             50  -1.203812E-15  -6.094204E-01  -4.844162E-15  -5.044836E-17  -1.843144E-18   5.747047E-18   4.384542E-08  -1.029992E-17  -6.115730E-18  -1.399059E-11  -6.046719E-12  -4.739320E-12   3.541361E-03  -8.402168E-13  -4.939632E-13
             51   2.473553E-01  -6.168498E-01   6.135050E-15   1.006982E-02  -1.485875E-03  -3.136554E-03  -1.748809E-07  -2.436744E-17   1.957498E-16   2.286635E+03   4.199460E+02   1.532979E+02  -1.412499E-02  -1.980638E-12   1.581056E-11
             52  -2.473551E-01  -6.090095E-01  -1.568277E-02  -1.006947E-02   1.486173E-03   3.136554E-03  -3.965922E-07   7.842475E-04  -7.804256E-08  -2.286499E+03  -4.198192E+02  -1.532192E+02  -3.203245E-02   6.334307E+01  -6.303438E-03
             53  -2.223067E-15  -6.015787E-01  -4.820442E-15  -1.352395E-17   9.194034E-17  -4.608753E-18   2.432883E-07   7.840985E-04  -3.772405E-18   7.069900E-12   2.384581E-11   8.256507E-12   1.965021E-02   6.333104E+01  -3.046928E-13
             54   2.473551E-01  -6.090095E-01   1.568277E-02   1.006947E-02  -1.486173E-03  -3.136554E-03  -3.965922E-07   7.842475E-04   7.804256E-08   2.286499E+03   4.198192E+02   1.532192E+02  -3.203245E-02   6.334307E+01   6.303438E-03
             55  -2.977049E-01  -8.815380E-01   1.568252E-02  -1.006988E-02   1.485628E-03   3.136505E-03   7.467335E-08  -7.841051E-04  -1.415448E-08  -2.286689E+03  -4.200298E+02  -1.533496E+02   6.031309E-03  -6.333156E+01  -1.143246E-03
             56  -5.339472E-16  -8.741099E-01  -5.663908E-15  -5.790235E-17   1.035413E-17   2.148233E-17  -3.603785E-08  -7.841367E-04   1.324480E-17  -1.265477E-11  -1.648459E-12   2.344791E-13  -2.910749E-03  -6.333412E+01   1.069772E-12
             57   2.977049E-01  -8.815380E-01  -1.568252E-02   1.006988E-02  -1.485628E-03  -3.136505E-03   7.467335E-08  -7.841051E-04   1.415448E-08   2.286689E+03   4.200298E+02   1.533496E+02   6.031309E-03  -6.333156E+01   1.143246E-03
             58  -2.977048E-01  -8.893795E-01  -1.884516E-14  -1.006987E-02   1.485691E-03   3.136505E-03   2.527160E-08   8.402567E-19  -1.828144E-16  -2.286679E+03  -4.200107E+02  -1.533407E+02   2.041168E-03   5.861978E-14  -1.476578E-11
             59  -1.483031E-15  -8.819511E-01  -5.772703E-15  -3.409423E-17   1.097755E-17   1.766768E-17  -1.425027E-08  -6.545871E-18   7.713167E-18  -6.298961E-12   1.065814E-12   2.170708E-12  -1.150983E-03  -5.293543E-13   6.229865E-13
